#       Tempo      Altitude       Vel rad     Densid    Volume    Raio balão
1928.50000000 5054.49708980   -0.04889931    0.72310843    8.65897776    1.27387262
1928.60000000 5054.49220014   -0.04889394    0.72310880    8.65897622    1.27387254
1928.70000000 5054.48731102   -0.04888823    0.72310918    8.65897469    1.27387247
1928.80000000 5054.48242250   -0.04888220    0.72310955    8.65897315    1.27387239
1928.90000000 5054.47753459   -0.04887585    0.72310993    8.65897162    1.27387232
1929.00000000 5054.47264734   -0.04886916    0.72311030    8.65897008    1.27387224
1929.10000000 5054.46776077   -0.04886215    0.72311068    8.65896855    1.27387217
1929.20000000 5054.46287492   -0.04885482    0.72311105    8.65896701    1.27387209
1929.30000000 5054.45798981   -0.04884715    0.72311143    8.65896548    1.27387202
1929.40000000 5054.45310550   -0.04883917    0.72311180    8.65896394    1.27387194
1929.50000000 5054.44822199   -0.04883086    0.72311218    8.65896241    1.27387186
1929.60000000 5054.44333933   -0.04882222    0.72311255    8.65896087    1.27387179
1929.70000000 5054.43845756   -0.04881326    0.72311292    8.65895934    1.27387171
1929.80000000 5054.43357669   -0.04880397    0.72311330    8.65895781    1.27387164
1929.90000000 5054.42869677   -0.04879436    0.72311367    8.65895627    1.27387156
1930.00000000 5054.42381783   -0.04878443    0.72311405    8.65895474    1.27387149
1930.10000000 5054.41893990   -0.04877418    0.72311442    8.65895321    1.27387141
1930.20000000 5054.41406301   -0.04876360    0.72311479    8.65895167    1.27387134
1930.30000000 5054.40918719   -0.04875271    0.72311517    8.65895014    1.27387126
1930.40000000 5054.40431248   -0.04874149    0.72311554    8.65894861    1.27387119
1930.50000000 5054.39943890   -0.04872994    0.72311592    8.65894708    1.27387111
1930.60000000 5054.39456650   -0.04871808    0.72311629    8.65894555    1.27387104
1930.70000000 5054.38969530   -0.04870590    0.72311666    8.65894402    1.27387096
1930.80000000 5054.38482533   -0.04869340    0.72311704    8.65894249    1.27387089
1930.90000000 5054.37995663   -0.04868058    0.72311741    8.65894096    1.27387081
1931.00000000 5054.37508922   -0.04866744    0.72311778    8.65893943    1.27387074
1931.10000000 5054.37022315   -0.04865398    0.72311816    8.65893790    1.27387066
1931.20000000 5054.36535844   -0.04864020    0.72311853    8.65893637    1.27387059
1931.30000000 5054.36049512   -0.04862610    0.72311890    8.65893484    1.27387051
1931.40000000 5054.35563323   -0.04861169    0.72311927    8.65893332    1.27387044
1931.50000000 5054.35077279   -0.04859696    0.72311965    8.65893179    1.27387036
1931.60000000 5054.34591385   -0.04858191    0.72312002    8.65893026    1.27387029
1931.70000000 5054.34105642   -0.04856655    0.72312039    8.65892874    1.27387021
1931.80000000 5054.33620055   -0.04855087    0.72312076    8.65892721    1.27387014
1931.90000000 5054.33134626   -0.04853488    0.72312114    8.65892569    1.27387006
1932.00000000 5054.32649358   -0.04851856    0.72312151    8.65892416    1.27386999
1932.10000000 5054.32164256   -0.04850194    0.72312188    8.65892264    1.27386991
1932.20000000 5054.31679321   -0.04848500    0.72312225    8.65892111    1.27386984
1932.30000000 5054.31194557   -0.04846775    0.72312262    8.65891959    1.27386977
1932.40000000 5054.30709967   -0.04845018    0.72312300    8.65891807    1.27386969
1932.50000000 5054.30225554   -0.04843230    0.72312337    8.65891655    1.27386962
1932.60000000 5054.29741322   -0.04841411    0.72312374    8.65891502    1.27386954
1932.70000000 5054.29257273   -0.04839560    0.72312411    8.65891350    1.27386947
1932.80000000 5054.28773411   -0.04837679    0.72312448    8.65891198    1.27386939
1932.90000000 5054.28289738   -0.04835766    0.72312485    8.65891046    1.27386932
1933.00000000 5054.27806258   -0.04833822    0.72312522    8.65890894    1.27386924
1933.10000000 5054.27322975   -0.04831847    0.72312559    8.65890743    1.27386917
1933.20000000 5054.26839890   -0.04829841    0.72312596    8.65890591    1.27386909
1933.30000000 5054.26357007   -0.04827804    0.72312633    8.65890439    1.27386902
1933.40000000 5054.25874330   -0.04825736    0.72312670    8.65890287    1.27386895
1933.50000000 5054.25391861   -0.04823638    0.72312707    8.65890136    1.27386887
1933.60000000 5054.24909604   -0.04821508    0.72312744    8.65889984    1.27386880
1933.70000000 5054.24427561   -0.04819348    0.72312781    8.65889833    1.27386872
1933.80000000 5054.23945735   -0.04817157    0.72312818    8.65889682    1.27386865
1933.90000000 5054.23464130   -0.04814935    0.72312855    8.65889530    1.27386857
1934.00000000 5054.22982749   -0.04812682    0.72312892    8.65889379    1.27386850
1934.10000000 5054.22501595   -0.04810399    0.72312929    8.65889228    1.27386843
1934.20000000 5054.22020670   -0.04808086    0.72312966    8.65889077    1.27386835
1934.30000000 5054.21539978   -0.04805741    0.72313003    8.65888926    1.27386828
1934.40000000 5054.21059523   -0.04803367    0.72313039    8.65888775    1.27386820
1934.50000000 5054.20579306   -0.04800962    0.72313076    8.65888624    1.27386813
1934.60000000 5054.20099332   -0.04798526    0.72313113    8.65888473    1.27386806
1934.70000000 5054.19619602   -0.04796060    0.72313150    8.65888322    1.27386798
1934.80000000 5054.19140121   -0.04793564    0.72313187    8.65888172    1.27386791
1934.90000000 5054.18660890   -0.04791038    0.72313223    8.65888021    1.27386783
1935.00000000 5054.18181914   -0.04788481    0.72313260    8.65887871    1.27386776
1935.10000000 5054.17703195   -0.04785894    0.72313297    8.65887720    1.27386769
1935.20000000 5054.17224736   -0.04783277    0.72313333    8.65887570    1.27386761
1935.30000000 5054.16746541   -0.04780630    0.72313370    8.65887420    1.27386754
1935.40000000 5054.16268611   -0.04777953    0.72313407    8.65887269    1.27386747
1935.50000000 5054.15790951   -0.04775246    0.72313443    8.65887119    1.27386739
1935.60000000 5054.15313563   -0.04772509    0.72313480    8.65886969    1.27386732
1935.70000000 5054.14836451   -0.04769742    0.72313516    8.65886819    1.27386724
1935.80000000 5054.14359616   -0.04766945    0.72313553    8.65886670    1.27386717
1935.90000000 5054.13883063   -0.04764118    0.72313590    8.65886520    1.27386710
1936.00000000 5054.13406793   -0.04761262    0.72313626    8.65886370    1.27386702
1936.10000000 5054.12930811   -0.04758376    0.72313663    8.65886221    1.27386695
1936.20000000 5054.12455119   -0.04755460    0.72313699    8.65886071    1.27386688
1936.30000000 5054.11979720   -0.04752515    0.72313736    8.65885922    1.27386680
1936.40000000 5054.11504617   -0.04749540    0.72313772    8.65885773    1.27386673
1936.50000000 5054.11029813   -0.04746535    0.72313808    8.65885623    1.27386666
1936.60000000 5054.10555311   -0.04743501    0.72313845    8.65885474    1.27386659
1936.70000000 5054.10081114   -0.04740438    0.72313881    8.65885325    1.27386651
1936.80000000 5054.09607225   -0.04737345    0.72313917    8.65885176    1.27386644
1936.90000000 5054.09133646   -0.04734223    0.72313954    8.65885028    1.27386637
1937.00000000 5054.08660381   -0.04731071    0.72313990    8.65884879    1.27386629
1937.10000000 5054.08187433   -0.04727891    0.72314026    8.65884730    1.27386622
1937.20000000 5054.07714804   -0.04724681    0.72314062    8.65884582    1.27386615
1937.30000000 5054.07242497   -0.04721442    0.72314099    8.65884434    1.27386607
1937.40000000 5054.06770516   -0.04718174    0.72314135    8.65884285    1.27386600
1937.50000000 5054.06298864   -0.04714876    0.72314171    8.65884137    1.27386593
1937.60000000 5054.05827542   -0.04711550    0.72314207    8.65883989    1.27386586
1937.70000000 5054.05356555   -0.04708195    0.72314243    8.65883841    1.27386578
1937.80000000 5054.04885904   -0.04704811    0.72314279    8.65883693    1.27386571
1937.90000000 5054.04415594   -0.04701398    0.72314315    8.65883545    1.27386564
1938.00000000 5054.03945626   -0.04697956    0.72314351    8.65883398    1.27386557
1938.10000000 5054.03476003   -0.04694485    0.72314387    8.65883250    1.27386549
1938.20000000 5054.03006729   -0.04690986    0.72314423    8.65883103    1.27386542
1938.30000000 5054.02537807   -0.04687458    0.72314459    8.65882955    1.27386535
1938.40000000 5054.02069239   -0.04683902    0.72314495    8.65882808    1.27386528
1938.50000000 5054.01601028   -0.04680316    0.72314531    8.65882661    1.27386521
1938.60000000 5054.01133176   -0.04676703    0.72314567    8.65882514    1.27386513
1938.70000000 5054.00665688   -0.04673060    0.72314603    8.65882367    1.27386506
1938.80000000 5054.00198565   -0.04669390    0.72314639    8.65882220    1.27386499
1938.90000000 5053.99731811   -0.04665691    0.72314675    8.65882074    1.27386492
1939.00000000 5053.99265428   -0.04661963    0.72314710    8.65881927    1.27386485
1939.10000000 5053.98799419   -0.04658208    0.72314746    8.65881781    1.27386477
1939.20000000 5053.98333787   -0.04654424    0.72314782    8.65881634    1.27386470
1939.30000000 5053.97868535   -0.04650612    0.72314817    8.65881488    1.27386463
1939.40000000 5053.97403666   -0.04646772    0.72314853    8.65881342    1.27386456
1939.50000000 5053.96939182   -0.04642903    0.72314889    8.65881196    1.27386449
1939.60000000 5053.96475086   -0.04639007    0.72314924    8.65881050    1.27386442
1939.70000000 5053.96011381   -0.04635083    0.72314960    8.65880905    1.27386434
1939.80000000 5053.95548070   -0.04631131    0.72314995    8.65880759    1.27386427
1939.90000000 5053.95085156   -0.04627150    0.72315031    8.65880614    1.27386420
1940.00000000 5053.94622641   -0.04623142    0.72315066    8.65880468    1.27386413
1940.10000000 5053.94160528   -0.04619107    0.72315102    8.65880323    1.27386406
1940.20000000 5053.93698821   -0.04615043    0.72315137    8.65880178    1.27386399
1940.30000000 5053.93237521   -0.04610952    0.72315172    8.65880033    1.27386392
1940.40000000 5053.92776631   -0.04606833    0.72315208    8.65879888    1.27386385
1940.50000000 5053.92316155   -0.04602687    0.72315243    8.65879744    1.27386378
1940.60000000 5053.91856095   -0.04598513    0.72315278    8.65879599    1.27386370
1940.70000000 5053.91396454   -0.04594311    0.72315314    8.65879455    1.27386363
1940.80000000 5053.90937234   -0.04590082    0.72315349    8.65879310    1.27386356
1940.90000000 5053.90478438   -0.04585826    0.72315384    8.65879166    1.27386349
1941.00000000 5053.90020069   -0.04581542    0.72315419    8.65879022    1.27386342
1941.10000000 5053.89562130   -0.04577232    0.72315454    8.65878878    1.27386335
1941.20000000 5053.89104624   -0.04572893    0.72315489    8.65878735    1.27386328
1941.30000000 5053.88647553   -0.04568528    0.72315524    8.65878591    1.27386321
1941.40000000 5053.88190919   -0.04564136    0.72315559    8.65878448    1.27386314
1941.50000000 5053.87734726   -0.04559716    0.72315594    8.65878304    1.27386307
1941.60000000 5053.87278977   -0.04555269    0.72315629    8.65878161    1.27386300
1941.70000000 5053.86823674   -0.04550796    0.72315664    8.65878018    1.27386293
1941.80000000 5053.86368819   -0.04546295    0.72315699    8.65877875    1.27386286
1941.90000000 5053.85914415   -0.04541768    0.72315734    8.65877732    1.27386279
1942.00000000 5053.85460466   -0.04537214    0.72315769    8.65877590    1.27386272
1942.10000000 5053.85006974   -0.04532633    0.72315804    8.65877447    1.27386265
1942.20000000 5053.84553941   -0.04528025    0.72315838    8.65877305    1.27386258
1942.30000000 5053.84101370   -0.04523391    0.72315873    8.65877163    1.27386251
1942.40000000 5053.83649263   -0.04518730    0.72315908    8.65877021    1.27386244
1942.50000000 5053.83197625   -0.04514042    0.72315942    8.65876879    1.27386237
1942.60000000 5053.82746456   -0.04509328    0.72315977    8.65876737    1.27386230
1942.70000000 5053.82295760   -0.04504587    0.72316011    8.65876595    1.27386223
1942.80000000 5053.81845539   -0.04499820    0.72316046    8.65876454    1.27386216
1942.90000000 5053.81395797   -0.04495027    0.72316080    8.65876313    1.27386209
1943.00000000 5053.80946535   -0.04490207    0.72316115    8.65876171    1.27386202
1943.10000000 5053.80497756   -0.04485361    0.72316149    8.65876030    1.27386195
1943.20000000 5053.80049463   -0.04480489    0.72316184    8.65875890    1.27386189
1943.30000000 5053.79601659   -0.04475591    0.72316218    8.65875749    1.27386182
1943.40000000 5053.79154346   -0.04470667    0.72316252    8.65875608    1.27386175
1943.50000000 5053.78707526   -0.04465716    0.72316287    8.65875468    1.27386168
1943.60000000 5053.78261203   -0.04460740    0.72316321    8.65875328    1.27386161
1943.70000000 5053.77815379   -0.04455737    0.72316355    8.65875188    1.27386154
1943.80000000 5053.77370057   -0.04450709    0.72316389    8.65875048    1.27386147
1943.90000000 5053.76925238   -0.04445655    0.72316423    8.65874908    1.27386140
1944.00000000 5053.76480927   -0.04440575    0.72316457    8.65874768    1.27386134
1944.10000000 5053.76037124   -0.04435469    0.72316491    8.65874629    1.27386127
1944.20000000 5053.75593834   -0.04430338    0.72316525    8.65874490    1.27386120
1944.30000000 5053.75151058   -0.04425181    0.72316559    8.65874350    1.27386113
1944.40000000 5053.74708799   -0.04419998    0.72316593    8.65874212    1.27386106
1944.50000000 5053.74267059   -0.04414790    0.72316627    8.65874073    1.27386099
1944.60000000 5053.73825842   -0.04409556    0.72316661    8.65873934    1.27386093
1944.70000000 5053.73385149   -0.04404297    0.72316695    8.65873796    1.27386086
1944.80000000 5053.72944983   -0.04399013    0.72316728    8.65873657    1.27386079
1944.90000000 5053.72505347   -0.04393703    0.72316762    8.65873519    1.27386072
1945.00000000 5053.72066243   -0.04388368    0.72316796    8.65873381    1.27386066
1945.10000000 5053.71627674   -0.04383008    0.72316829    8.65873243    1.27386059
1945.20000000 5053.71189642   -0.04377623    0.72316863    8.65873106    1.27386052
1945.30000000 5053.70752150   -0.04372212    0.72316897    8.65872968    1.27386045
1945.40000000 5053.70315201   -0.04366777    0.72316930    8.65872831    1.27386039
1945.50000000 5053.69878796   -0.04361316    0.72316963    8.65872694    1.27386032
1945.60000000 5053.69442938   -0.04355831    0.72316997    8.65872557    1.27386025
1945.70000000 5053.69007630   -0.04350320    0.72317030    8.65872420    1.27386018
1945.80000000 5053.68572875   -0.04344785    0.72317064    8.65872284    1.27386012
1945.90000000 5053.68138674   -0.04339225    0.72317097    8.65872147    1.27386005
1946.00000000 5053.67705031   -0.04333640    0.72317130    8.65872011    1.27385998
1946.10000000 5053.67271947   -0.04328031    0.72317163    8.65871875    1.27385992
1946.20000000 5053.66839426   -0.04322397    0.72317197    8.65871739    1.27385985
1946.30000000 5053.66407469   -0.04316738    0.72317230    8.65871603    1.27385978
1946.40000000 5053.65976079   -0.04311055    0.72317263    8.65871468    1.27385972
1946.50000000 5053.65545258   -0.04305348    0.72317296    8.65871332    1.27385965
1946.60000000 5053.65115010   -0.04299616    0.72317329    8.65871197    1.27385958
1946.70000000 5053.64685336   -0.04293859    0.72317362    8.65871062    1.27385952
1946.80000000 5053.64256239   -0.04288078    0.72317395    8.65870927    1.27385945
1946.90000000 5053.63827721   -0.04282274    0.72317427    8.65870793    1.27385939
1947.00000000 5053.63399785   -0.04276444    0.72317460    8.65870658    1.27385932
1947.10000000 5053.62972433   -0.04270591    0.72317493    8.65870524    1.27385925
1947.20000000 5053.62545667   -0.04264714    0.72317526    8.65870390    1.27385919
1947.30000000 5053.62119491   -0.04258812    0.72317558    8.65870256    1.27385912
1947.40000000 5053.61693906   -0.04252887    0.72317591    8.65870122    1.27385906
1947.50000000 5053.61268914   -0.04246937    0.72317624    8.65869989    1.27385899
1947.60000000 5053.60844519   -0.04240964    0.72317656    8.65869855    1.27385893
1947.70000000 5053.60420723   -0.04234967    0.72317689    8.65869722    1.27385886
1947.80000000 5053.59997527   -0.04228946    0.72317721    8.65869589    1.27385880
1947.90000000 5053.59574934   -0.04222902    0.72317754    8.65869456    1.27385873
1948.00000000 5053.59152947   -0.04216833    0.72317786    8.65869324    1.27385867
1948.10000000 5053.58731568   -0.04210742    0.72317818    8.65869191    1.27385860
1948.20000000 5053.58310799   -0.04204626    0.72317851    8.65869059    1.27385854
1948.30000000 5053.57890644   -0.04198487    0.72317883    8.65868927    1.27385847
1948.40000000 5053.57471103   -0.04192325    0.72317915    8.65868795    1.27385841
1948.50000000 5053.57052179   -0.04186139    0.72317947    8.65868664    1.27385834
1948.60000000 5053.56633876   -0.04179930    0.72317979    8.65868532    1.27385828
1948.70000000 5053.56216194   -0.04173698    0.72318011    8.65868401    1.27385821
1948.80000000 5053.55799137   -0.04167442    0.72318043    8.65868270    1.27385815
1948.90000000 5053.55382706   -0.04161163    0.72318075    8.65868139    1.27385809
1949.00000000 5053.54966905   -0.04154862    0.72318107    8.65868009    1.27385802
1949.10000000 5053.54551735   -0.04148537    0.72318139    8.65867878    1.27385796
1949.20000000 5053.54137198   -0.04142189    0.72318171    8.65867748    1.27385789
1949.30000000 5053.53723298   -0.04135818    0.72318202    8.65867618    1.27385783
1949.40000000 5053.53310035   -0.04129424    0.72318234    8.65867488    1.27385777
1949.50000000 5053.52897414   -0.04123007    0.72318266    8.65867358    1.27385770
1949.60000000 5053.52485435   -0.04116568    0.72318297    8.65867229    1.27385764
1949.70000000 5053.52074101   -0.04110105    0.72318329    8.65867100    1.27385758
1949.80000000 5053.51663414   -0.04103621    0.72318360    8.65866971    1.27385751
1949.90000000 5053.51253377   -0.04097113    0.72318392    8.65866842    1.27385745
1950.00000000 5053.50843992   -0.04090583    0.72318423    8.65866713    1.27385739
1950.10000000 5053.50435261   -0.04084030    0.72318454    8.65866585    1.27385732
1950.20000000 5053.50027187   -0.04077455    0.72318486    8.65866457    1.27385726
1950.30000000 5053.49619771   -0.04070858    0.72318517    8.65866328    1.27385720
1950.40000000 5053.49213016   -0.04064238    0.72318548    8.65866201    1.27385713
1950.50000000 5053.48806924   -0.04057595    0.72318579    8.65866073    1.27385707
1950.60000000 5053.48401498   -0.04050931    0.72318610    8.65865946    1.27385701
1950.70000000 5053.47996739   -0.04044244    0.72318641    8.65865819    1.27385695
1950.80000000 5053.47592650   -0.04037536    0.72318672    8.65865692    1.27385688
1950.90000000 5053.47189232   -0.04030805    0.72318703    8.65865565    1.27385682
1951.00000000 5053.46786489   -0.04024052    0.72318734    8.65865438    1.27385676
1951.10000000 5053.46384423   -0.04017277    0.72318765    8.65865312    1.27385670
1951.20000000 5053.45983035   -0.04010480    0.72318796    8.65865186    1.27385664
1951.30000000 5053.45582327   -0.04003661    0.72318827    8.65865060    1.27385658
1951.40000000 5053.45182303   -0.03996821    0.72318857    8.65864934    1.27385651
1951.50000000 5053.44782964   -0.03989958    0.72318888    8.65864809    1.27385645
1951.60000000 5053.44384312   -0.03983075    0.72318918    8.65864683    1.27385639
1951.70000000 5053.43986350   -0.03976169    0.72318949    8.65864558    1.27385633
1951.80000000 5053.43589079   -0.03969242    0.72318979    8.65864434    1.27385627
1951.90000000 5053.43192503   -0.03962293    0.72319010    8.65864309    1.27385621
1952.00000000 5053.42796622   -0.03955323    0.72319040    8.65864185    1.27385615
1952.10000000 5053.42401439   -0.03948331    0.72319070    8.65864060    1.27385609
1952.20000000 5053.42006956   -0.03941318    0.72319101    8.65863936    1.27385602
1952.30000000 5053.41613176   -0.03934283    0.72319131    8.65863813    1.27385596
1952.40000000 5053.41220100   -0.03927228    0.72319161    8.65863689    1.27385590
1952.50000000 5053.40827731   -0.03920151    0.72319191    8.65863566    1.27385584
1952.60000000 5053.40436071   -0.03913053    0.72319221    8.65863443    1.27385578
1952.70000000 5053.40045121   -0.03905934    0.72319251    8.65863320    1.27385572
1952.80000000 5053.39654884   -0.03898794    0.72319281    8.65863197    1.27385566
1952.90000000 5053.39265363   -0.03891632    0.72319311    8.65863075    1.27385560
1953.00000000 5053.38876559   -0.03884450    0.72319341    8.65862953    1.27385554
1953.10000000 5053.38488474   -0.03877247    0.72319371    8.65862831    1.27385548
1953.20000000 5053.38101110   -0.03870023    0.72319400    8.65862709    1.27385542
1953.30000000 5053.37714470   -0.03862779    0.72319430    8.65862588    1.27385536
1953.40000000 5053.37328555   -0.03855514    0.72319459    8.65862466    1.27385530
1953.50000000 5053.36943368   -0.03848228    0.72319489    8.65862345    1.27385524
1953.60000000 5053.36558910   -0.03840921    0.72319518    8.65862225    1.27385519
1953.70000000 5053.36175184   -0.03833594    0.72319548    8.65862104    1.27385513
1953.80000000 5053.35792192   -0.03826246    0.72319577    8.65861984    1.27385507
1953.90000000 5053.35409935   -0.03818878    0.72319607    8.65861864    1.27385501
1954.00000000 5053.35028417   -0.03811490    0.72319636    8.65861744    1.27385495
1954.10000000 5053.34647638   -0.03804081    0.72319665    8.65861624    1.27385489
1954.20000000 5053.34267602   -0.03796652    0.72319694    8.65861505    1.27385483
1954.30000000 5053.33888308   -0.03789202    0.72319723    8.65861386    1.27385477
1954.40000000 5053.33509762   -0.03781733    0.72319752    8.65861267    1.27385472
1954.50000000 5053.33131963   -0.03774243    0.72319781    8.65861148    1.27385466
1954.60000000 5053.32754914   -0.03766734    0.72319810    8.65861029    1.27385460
1954.70000000 5053.32378616   -0.03759204    0.72319839    8.65860911    1.27385454
1954.80000000 5053.32003073   -0.03751654    0.72319868    8.65860793    1.27385448
1954.90000000 5053.31628286   -0.03744085    0.72319897    8.65860675    1.27385443
1955.00000000 5053.31254257   -0.03736496    0.72319925    8.65860558    1.27385437
1955.10000000 5053.30880988   -0.03728887    0.72319954    8.65860441    1.27385431
1955.20000000 5053.30508480   -0.03721258    0.72319982    8.65860324    1.27385425
1955.30000000 5053.30136737   -0.03713609    0.72320011    8.65860207    1.27385420
1955.40000000 5053.29765759   -0.03705941    0.72320039    8.65860090    1.27385414
1955.50000000 5053.29395549   -0.03698253    0.72320068    8.65859974    1.27385408
1955.60000000 5053.29026109   -0.03690546    0.72320096    8.65859858    1.27385402
1955.70000000 5053.28657441   -0.03682819    0.72320124    8.65859742    1.27385397
1955.80000000 5053.28289546   -0.03675073    0.72320153    8.65859626    1.27385391
1955.90000000 5053.27922427   -0.03667308    0.72320181    8.65859511    1.27385385
1956.00000000 5053.27556085   -0.03659523    0.72320209    8.65859396    1.27385380
1956.10000000 5053.27190523   -0.03651719    0.72320237    8.65859281    1.27385374
1956.20000000 5053.26825742   -0.03643896    0.72320265    8.65859166    1.27385369
1956.30000000 5053.26461744   -0.03636054    0.72320293    8.65859052    1.27385363
1956.40000000 5053.26098532   -0.03628193    0.72320321    8.65858938    1.27385357
1956.50000000 5053.25736107   -0.03620312    0.72320348    8.65858824    1.27385352
1956.60000000 5053.25374470   -0.03612413    0.72320376    8.65858710    1.27385346
1956.70000000 5053.25013625   -0.03604495    0.72320404    8.65858597    1.27385341
1956.80000000 5053.24653572   -0.03596558    0.72320431    8.65858484    1.27385335
1956.90000000 5053.24294314   -0.03588602    0.72320459    8.65858371    1.27385330
1957.00000000 5053.23935852   -0.03580627    0.72320486    8.65858258    1.27385324
1957.10000000 5053.23578189   -0.03572634    0.72320514    8.65858146    1.27385319
1957.20000000 5053.23221326   -0.03564622    0.72320541    8.65858034    1.27385313
1957.30000000 5053.22865265   -0.03556592    0.72320569    8.65857922    1.27385308
1957.40000000 5053.22510008   -0.03548543    0.72320596    8.65857810    1.27385302
1957.50000000 5053.22155557   -0.03540476    0.72320623    8.65857699    1.27385297
1957.60000000 5053.21801913   -0.03532390    0.72320650    8.65857588    1.27385291
1957.70000000 5053.21449080   -0.03524286    0.72320677    8.65857477    1.27385286
1957.80000000 5053.21097057   -0.03516163    0.72320704    8.65857366    1.27385280
1957.90000000 5053.20745848   -0.03508022    0.72320731    8.65857256    1.27385275
1958.00000000 5053.20395453   -0.03499863    0.72320758    8.65857146    1.27385269
1958.10000000 5053.20045875   -0.03491686    0.72320785    8.65857036    1.27385264
1958.20000000 5053.19697117   -0.03483491    0.72320812    8.65856926    1.27385259
1958.30000000 5053.19349178   -0.03475278    0.72320838    8.65856817    1.27385253
1958.40000000 5053.19002062   -0.03467047    0.72320865    8.65856708    1.27385248
1958.50000000 5053.18655769   -0.03458798    0.72320891    8.65856599    1.27385243
1958.60000000 5053.18310302   -0.03450531    0.72320918    8.65856491    1.27385237
1958.70000000 5053.17965663   -0.03442246    0.72320944    8.65856382    1.27385232
1958.80000000 5053.17621854   -0.03433944    0.72320971    8.65856274    1.27385227
1958.90000000 5053.17278875   -0.03425624    0.72320997    8.65856167    1.27385221
1959.00000000 5053.16936730   -0.03417286    0.72321023    8.65856059    1.27385216
1959.10000000 5053.16595419   -0.03408931    0.72321049    8.65855952    1.27385211
1959.20000000 5053.16254944   -0.03400558    0.72321076    8.65855845    1.27385206
1959.30000000 5053.15915308   -0.03392168    0.72321102    8.65855738    1.27385200
1959.40000000 5053.15576511   -0.03383760    0.72321128    8.65855632    1.27385195
1959.50000000 5053.15238556   -0.03375335    0.72321153    8.65855525    1.27385190
1959.60000000 5053.14901445   -0.03366892    0.72321179    8.65855419    1.27385185
1959.70000000 5053.14565178   -0.03358433    0.72321205    8.65855314    1.27385180
1959.80000000 5053.14229759   -0.03349956    0.72321231    8.65855208    1.27385175
1959.90000000 5053.13895188   -0.03341462    0.72321256    8.65855103    1.27385169
1960.00000000 5053.13561467   -0.03332951    0.72321282    8.65854998    1.27385164
1960.10000000 5053.13228598   -0.03324423    0.72321308    8.65854894    1.27385159
1960.20000000 5053.12896583   -0.03315877    0.72321333    8.65854789    1.27385154
1960.30000000 5053.12565423   -0.03307315    0.72321358    8.65854685    1.27385149
1960.40000000 5053.12235121   -0.03298736    0.72321384    8.65854582    1.27385144
1960.50000000 5053.11905677   -0.03290141    0.72321409    8.65854478    1.27385139
1960.60000000 5053.11577093   -0.03281528    0.72321434    8.65854375    1.27385134
1960.70000000 5053.11249372   -0.03272899    0.72321459    8.65854272    1.27385129
1960.80000000 5053.10922514   -0.03264253    0.72321484    8.65854169    1.27385124
1960.90000000 5053.10596522   -0.03255591    0.72321509    8.65854067    1.27385119
1961.00000000 5053.10271396   -0.03246912    0.72321534    8.65853965    1.27385114
1961.10000000 5053.09947140   -0.03238216    0.72321559    8.65853863    1.27385109
1961.20000000 5053.09623753   -0.03229505    0.72321584    8.65853761    1.27385104
1961.30000000 5053.09301239   -0.03220776    0.72321609    8.65853660    1.27385099
1961.40000000 5053.08979599   -0.03212032    0.72321633    8.65853559    1.27385094
1961.50000000 5053.08658834   -0.03203271    0.72321658    8.65853458    1.27385089
1961.60000000 5053.08338945   -0.03194494    0.72321683    8.65853357    1.27385084
1961.70000000 5053.08019935   -0.03185701    0.72321707    8.65853257    1.27385079
1961.80000000 5053.07701806   -0.03176891    0.72321731    8.65853157    1.27385074
1961.90000000 5053.07384558   -0.03168066    0.72321756    8.65853057    1.27385069
1962.00000000 5053.07068193   -0.03159225    0.72321780    8.65852958    1.27385064
1962.10000000 5053.06752713   -0.03150367    0.72321804    8.65852859    1.27385059
1962.20000000 5053.06438120   -0.03141494    0.72321828    8.65852760    1.27385054
1962.30000000 5053.06124415   -0.03132605    0.72321852    8.65852661    1.27385050
1962.40000000 5053.05811599   -0.03123700    0.72321876    8.65852563    1.27385045
1962.50000000 5053.05499675   -0.03114780    0.72321900    8.65852465    1.27385040
1962.60000000 5053.05188644   -0.03105844    0.72321924    8.65852367    1.27385035
1962.70000000 5053.04878507   -0.03096892    0.72321948    8.65852270    1.27385030
1962.80000000 5053.04569266   -0.03087925    0.72321972    8.65852173    1.27385026
1962.90000000 5053.04260923   -0.03078942    0.72321995    8.65852076    1.27385021
1963.00000000 5053.03953479   -0.03069944    0.72322019    8.65851979    1.27385016
1963.10000000 5053.03646935   -0.03060930    0.72322042    8.65851883    1.27385011
1963.20000000 5053.03341293   -0.03051901    0.72322066    8.65851787    1.27385007
1963.30000000 5053.03036555   -0.03042857    0.72322089    8.65851691    1.27385002
1963.40000000 5053.02732722   -0.03033797    0.72322113    8.65851596    1.27384997
1963.50000000 5053.02429796   -0.03024723    0.72322136    8.65851501    1.27384993
1963.60000000 5053.02127778   -0.03015633    0.72322159    8.65851406    1.27384988
1963.70000000 5053.01826670   -0.03006528    0.72322182    8.65851311    1.27384983
1963.80000000 5053.01526473   -0.02997408    0.72322205    8.65851217    1.27384979
1963.90000000 5053.01227189   -0.02988273    0.72322228    8.65851123    1.27384974
1964.00000000 5053.00928819   -0.02979124    0.72322251    8.65851029    1.27384970
1964.10000000 5053.00631365   -0.02969959    0.72322274    8.65850935    1.27384965
1964.20000000 5053.00334828   -0.02960780    0.72322296    8.65850842    1.27384960
