    Altitude       Raio_b        P_h - P       dR/dp       Beta_e
2945.39000000    1.29603764 1571.20235726    0.00007419 14375.18929449
2950.26300000    1.29623295 1573.83587942    0.00007432 14364.71451861
2955.13600000    1.29642831 1576.46554502    0.00007444 14354.24615868
2960.00900000    1.29662372 1579.09135725    0.00007457 14343.78421137
2964.88200000    1.29681918 1581.71331926    0.00007470 14333.32867336
2969.75500000    1.29701470 1584.33143425    0.00007483 14322.87954135
2974.62800000    1.29721026 1586.94570537    0.00007496 14312.43681201
2979.50100000    1.29740587 1589.55613581    0.00007509 14302.00048202
2984.37400000    1.29760153 1592.16272872    0.00007522 14291.57054809
2989.24700000    1.29779724 1594.76548727    0.00007535 14281.14700688
2994.12000000    1.29799300 1597.36441464    0.00007548 14270.72985511
2998.99300000    1.29818880 1599.95951397    0.00007561 14260.31908945
3003.86600000    1.29838466 1602.55078844    0.00007574 14249.91470660
3008.73900000    1.29858057 1605.13824119    0.00007587 14239.51670325
3013.61200000    1.29877653 1607.72187539    0.00007600 14229.12507611
3018.48500000    1.29897254 1610.30169420    0.00007614 14218.73982187
3023.35800000    1.29916860 1612.87770076    0.00007627 14208.36093722
3028.23100000    1.29936471 1615.44989822    0.00007640 14197.98841887
3033.10400000    1.29956087 1618.01828974    0.00007653 14187.62226353
3037.97700000    1.29975708 1620.58287847    0.00007667 14177.26246788
3042.85000000    1.29995334 1623.14366754    0.00007680 14166.90902865
3047.72300000    1.30014964 1625.70066011    0.00007693 14156.56194253
3052.59600000    1.30034600 1628.25385931    0.00007707 14146.22120623
3057.46900000    1.30054241 1630.80326829    0.00007720 14135.88681647
3062.34200000    1.30073887 1633.34889018    0.00007734 14125.55876995
3067.21500000    1.30093538 1635.89072812    0.00007747 14115.23706338
3072.08800000    1.30113194 1638.42878525    0.00007761 14104.92169349
3076.96100000    1.30132855 1640.96306469    0.00007774 14094.61265697
3081.83400000    1.30152521 1643.49356958    0.00007788 14084.30995056
3086.70700000    1.30172192 1646.02030305    0.00007801 14074.01357096
3091.58000000    1.30191868 1648.54326823    0.00007815 14063.72351491
3096.45300000    1.30211549 1651.06246823    0.00007829 14053.43977911
3101.32600000    1.30231235 1653.57790619    0.00007843 14043.16236029
3106.19900000    1.30250926 1656.08958522    0.00007856 14032.89125517
3111.07200000    1.30270622 1658.59750845    0.00007870 14022.62646049
3115.94500000    1.30290323 1661.10167899    0.00007884 14012.36797296
3120.81800000    1.30310029 1663.60209995    0.00007898 14002.11578932
3125.69100000    1.30329740 1666.09877446    0.00007912 13991.86990629
3130.56400000    1.30349456 1668.59170563    0.00007926 13981.63032060
3135.43700000    1.30369177 1671.08089656    0.00007939 13971.39702899
3140.31000000    1.30388904 1673.56635037    0.00007953 13961.17002819
3145.18300000    1.30408635 1676.04807016    0.00007967 13950.94931494
3150.05600000    1.30428371 1678.52605904    0.00007982 13940.73488598
3154.92900000    1.30448113 1681.00032010    0.00007996 13930.52673803
3159.80200000    1.30467859 1683.47085646    0.00008010 13920.32486784
3164.67500000    1.30487610 1685.93767121    0.00008024 13910.12927216
3169.54800000    1.30507367 1688.40076744    0.00008038 13899.93994772
3174.42100000    1.30527128 1690.86014826    0.00008052 13889.75689127
3179.29400000    1.30546895 1693.31581676    0.00008067 13879.58009955
3184.16700000    1.30566666 1695.76777603    0.00008081 13869.40956931
3189.04000000    1.30586443 1698.21602916    0.00008095 13859.24529730
3193.91300000    1.30606225 1700.66057924    0.00008109 13849.08728027
3198.78600000    1.30626011 1703.10142936    0.00008124 13838.93551497
3203.65900000    1.30645803 1705.53858259    0.00008138 13828.78999815
3208.53200000    1.30665600 1707.97204203    0.00008153 13818.65072657
3213.40500000    1.30685402 1710.40181076    0.00008167 13808.51769698
3218.27800000    1.30705209 1712.82789185    0.00008182 13798.39090614
3223.15100000    1.30725021 1715.25028838    0.00008196 13788.27035080
3228.02400000    1.30744838 1717.66900343    0.00008211 13778.15602773
3232.89700000    1.30764660 1720.08404007    0.00008225 13768.04793369
3237.77000000    1.30784488 1722.49540137    0.00008240 13757.94606543
3242.64300000    1.30804320 1724.90309041    0.00008255 13747.85041973
3247.51600000    1.30824157 1727.30711025    0.00008270 13737.76099335
3252.38900000    1.30844000 1729.70746395    0.00008284 13727.67778306
3257.26200000    1.30863847 1732.10415459    0.00008299 13717.60078562
3262.13500000    1.30883700 1734.49718523    0.00008314 13707.52999781
3267.00800000    1.30903558 1736.88655893    0.00008329 13697.46541639
3271.88100000    1.30923420 1739.27227874    0.00008344 13687.40703814
3276.75400000    1.30943288 1741.65434772    0.00008359 13677.35485983
3281.62700000    1.30963161 1744.03276894    0.00008374 13667.30887824
3286.50000000    1.30983039 1746.40754543    0.00008389 13657.26909015
3291.37300000    1.31002922 1748.77868027    0.00008404 13647.23549232
3296.24600000    1.31022810 1751.14617648    0.00008419 13637.20808155
3301.11900000    1.31042704 1753.51003714    0.00008434 13627.18685462
3305.99200000    1.31062602 1755.87026527    0.00008449 13617.17180829
3310.86500000    1.31082505 1758.22686393    0.00008464 13607.16293937
3315.73800000    1.31102414 1760.57983615    0.00008480 13597.16024464
3320.61100000    1.31122328 1762.92918499    0.00008495 13587.16372088
3325.48400000    1.31142246 1765.27491347    0.00008510 13577.17336487
3330.35700000    1.31162170 1767.61702464    0.00008525 13567.18917342
3335.23000000    1.31182099 1769.95552153    0.00008541 13557.21114331
3340.10300000    1.31202033 1772.29040717    0.00008556 13547.23927133
3344.97600000    1.31221972 1774.62168461    0.00008572 13537.27355428
3349.84900000    1.31241917 1776.94935686    0.00008587 13527.31398896
3354.72200000    1.31261866 1779.27342695    0.00008603 13517.36057215
3359.59500000    1.31281820 1781.59389792    0.00008618 13507.41330067
3364.46800000    1.31301780 1783.91077279    0.00008634 13497.47217130
3369.34100000    1.31321745 1786.22405458    0.00008650 13487.53718085
3374.21400000    1.31341714 1788.53374630    0.00008665 13477.60832612
3379.08700000    1.31361689 1790.83985099    0.00008681 13467.68560391
3383.96000000    1.31381669 1793.14237166    0.00008697 13457.76901104
3388.83300000    1.31401655 1795.44131132    0.00008712 13447.85854430
3393.70600000    1.31421645 1797.73667299    0.00008728 13437.95420051
3398.57900000    1.31441640 1800.02845968    0.00008744 13428.05597647
3403.45200000    1.31461641 1802.31667440    0.00008760 13418.16386900
3408.32500000    1.31481647 1804.60132016    0.00008776 13408.27787491
3413.19800000    1.31501657 1806.88239997    0.00008792 13398.39799101
3418.07100000    1.31521673 1809.15991682    0.00008808 13388.52421411
3422.94400000    1.31541694 1811.43387373    0.00008824 13378.65654104
3427.81700000    1.31561720 1813.70427370    0.00008840 13368.79496861
3432.69000000    1.31581752 1815.97111972    0.00008856 13358.93949364
3437.56300000    1.31601788 1818.23441480    0.00008873 13349.09011295
3442.43600000    1.31621830 1820.49416192    0.00008889 13339.24682337
3447.30900000    1.31641877 1822.75036409    0.00008905 13329.40962171
3452.18200000    1.31661929 1825.00302429    0.00008921 13319.57850481
3457.05500000    1.31681986 1827.25214552    0.00008938 13309.75346948
3461.92800000    1.31702048 1829.49773076    0.00008954 13299.93451256
3466.80100000    1.31722115 1831.73978300    0.00008971 13290.12163088
3471.67400000    1.31742188 1833.97830524    0.00008987 13280.31482126
3476.54700000    1.31762265 1836.21330044    0.00009004 13270.51408055
3481.42000000    1.31782348 1838.44477159    0.00009020 13260.71940556
3486.29300000    1.31802436 1840.67272168    0.00009037 13250.93079314
3491.16600000    1.31822529 1842.89715368    0.00009053 13241.14824013
3496.03900000    1.31842627 1845.11807056    0.00009070 13231.37174336
3500.91200000    1.31862731 1847.33547531    0.00009087 13221.60129966
3505.78500000    1.31882839 1849.54937089    0.00009103 13211.83690589
3510.65800000    1.31902953 1851.75976027    0.00009120 13202.07855888
3515.53100000    1.31923072 1853.96664643    0.00009137 13192.32625547
3520.40400000    1.31943196 1856.17003233    0.00009154 13182.57999252
3525.27700000    1.31963325 1858.36992093    0.00009171 13172.83976686
3530.15000000    1.31983460 1860.56631521    0.00009188 13163.10557534
3535.02300000    1.32003599 1862.75921812    0.00009205 13153.37741482
3539.89600000    1.32023744 1864.94863262    0.00009222 13143.65528214
3544.76900000    1.32043894 1867.13456168    0.00009239 13133.93917415
3549.64200000    1.32064049 1869.31700824    0.00009256 13124.22908772
3554.51500000    1.32084209 1871.49597526    0.00009273 13114.52501968
3559.38800000    1.32104375 1873.67146571    0.00009291 13104.82696690
3564.26100000    1.32124545 1875.84348252    0.00009308 13095.13492624
3569.13400000    1.32144721 1878.01202864    0.00009325 13085.44889455
3574.00700000    1.32164902 1880.17710703    0.00009343 13075.76886870
3578.88000000    1.32185089 1882.33872064    0.00009360 13066.09484554
3583.75300000    1.32205280 1884.49687240    0.00009377 13056.42682194
3588.62600000    1.32225477 1886.65156525    0.00009395 13046.76479476
3593.49900000    1.32245678 1888.80280215    0.00009412 13037.10876087
3598.37200000    1.32265885 1890.95058602    0.00009430 13027.45871713
3603.24500000    1.32286097 1893.09491981    0.00009448 13017.81466042
3608.11800000    1.32306315 1895.23580645    0.00009465 13008.17658760
3612.99100000    1.32326537 1897.37324887    0.00009483 12998.54449555
3617.86400000    1.32346765 1899.50725001    0.00009501 12988.91838113
3622.73700000    1.32366998 1901.63781279    0.00009519 12979.29824122
3627.61000000    1.32387236 1903.76494015    0.00009536 12969.68407270
3632.48300000    1.32407480 1905.88863501    0.00009554 12960.07587244
3637.35600000    1.32427728 1908.00890029    0.00009572 12950.47363732
3642.22900000    1.32447982 1910.12573893    0.00009590 12940.87736422
3647.10200000    1.32468241 1912.23915383    0.00009608 12931.28705003
3651.97500000    1.32488506 1914.34914793    0.00009626 12921.70269162
3656.84800000    1.32508775 1916.45572413    0.00009644 12912.12428587
3661.72100000    1.32529050 1918.55888536    0.00009663 12902.55182968
3666.59400000    1.32549330 1920.65863452    0.00009681 12892.98531992
3671.46700000    1.32569615 1922.75497454    0.00009699 12883.42475350
3676.34000000    1.32589905 1924.84790831    0.00009717 12873.87012728
3681.21300000    1.32610201 1926.93743876    0.00009736 12864.32143818
3686.08600000    1.32630502 1929.02356878    0.00009754 12854.77868307
3690.95900000    1.32650808 1931.10630129    0.00009773 12845.24185885
3695.83200000    1.32671119 1933.18563918    0.00009791 12835.71096242
3700.70500000    1.32691435 1935.26158536    0.00009810 12826.18599067
3705.57800000    1.32711757 1937.33414274    0.00009828 12816.66694051
3710.45100000    1.32732084 1939.40331419    0.00009847 12807.15380882
3715.32400000    1.32752416 1941.46910264    0.00009866 12797.64659251
3720.19700000    1.32772754 1943.53151096    0.00009884 12788.14528847
3725.07000000    1.32793096 1945.59054205    0.00009903 12778.64989363
3729.94300000    1.32813444 1947.64619881    0.00009922 12769.16040487
3734.81600000    1.32833797 1949.69848413    0.00009941 12759.67681910
3739.68900000    1.32854156 1951.74740088    0.00009960 12750.19913324
3744.56200000    1.32874520 1953.79295196    0.00009979 12740.72734418
3749.43500000    1.32894888 1955.83514026    0.00009998 12731.26144884
3754.30800000    1.32915263 1957.87396864    0.00010017 12721.80144414
3759.18100000    1.32935642 1959.90944001    0.00010036 12712.34732697
3764.05400000    1.32956027 1961.94155723    0.00010055 12702.89909426
3768.92700000    1.32976417 1963.97032318    0.00010074 12693.45674293
3773.80000000    1.32996812 1965.99574075    0.00010094 12684.02026988
3778.67300000    1.33017212 1968.01781279    0.00010113 12674.58967204
3783.54600000    1.33037618 1970.03654219    0.00010132 12665.16494633
3788.41900000    1.33058029 1972.05193182    0.00010152 12655.74608966
3793.29200000    1.33078445 1974.06398454    0.00010171 12646.33309896
3798.16500000    1.33098867 1976.07270322    0.00010191 12636.92597116
3803.03800000    1.33119294 1978.07809073    0.00010210 12627.52470317
3807.91100000    1.33139726 1980.08014993    0.00010230 12618.12929193
3812.78400000    1.33160163 1982.07888368    0.00010250 12608.73973436
3817.65700000    1.33180606 1984.07429484    0.00010270 12599.35602739
3822.53000000    1.33201054 1986.06638628    0.00010289 12589.97816796
3827.40300000    1.33221507 1988.05516084    0.00010309 12580.60615298
3832.27600000    1.33241965 1990.04062138    0.00010329 12571.23997940
3837.14900000    1.33262429 1992.02277076    0.00010349 12561.87964416
3842.02200000    1.33282898 1994.00161183    0.00010369 12552.52514418
3846.89500000    1.33303372 1995.97714743    0.00010389 12543.17647640
3851.76800000    1.33323852 1997.94938042    0.00010409 12533.83363777
3856.64100000    1.33344337 1999.91831364    0.00010429 12524.49662521
3861.51400000    1.33364827 2001.88394994    0.00010450 12515.16543569
3866.38700000    1.33385322 2003.84629215    0.00010470 12505.84006612
3871.26000000    1.33405823 2005.80534313    0.00010490 12496.52051347
3876.13300000    1.33426329 2007.76110570    0.00010511 12487.20677468
3881.00600000    1.33446841 2009.71358271    0.00010531 12477.89884669
3885.87900000    1.33467357 2011.66277699    0.00010552 12468.59672645
3890.75200000    1.33487879 2013.60869138    0.00010572 12459.30041091
3895.62500000    1.33508406 2015.55132871    0.00010593 12450.00989702
3900.49800000    1.33528939 2017.49069180    0.00010613 12440.72518173
3905.37100000    1.33549477 2019.42678350    0.00010634 12431.44626200
3910.24400000    1.33570020 2021.35960662    0.00010655 12422.17313479
3915.11700000    1.33590569 2023.28916400    0.00010676 12412.90579704
3919.99000000    1.33611122 2025.21545845    0.00010696 12403.64424571
3924.86300000    1.33631682 2027.13849280    0.00010717 12394.38847778
3929.73600000    1.33652246 2029.05826986    0.00010738 12385.13849018
3934.60900000    1.33672816 2030.97479247    0.00010759 12375.89427990
3939.48200000    1.33693391 2032.88806343    0.00010781 12366.65584388
3944.35500000    1.33713971 2034.79808555    0.00010802 12357.42317910
3949.22800000    1.33734557 2036.70486166    0.00010823 12348.19628252
3954.10100000    1.33755148 2038.60839457    0.00010844 12338.97515110
3958.97400000    1.33775744 2040.50868708    0.00010866 12329.75978183
3963.84700000    1.33796346 2042.40574200    0.00010887 12320.55017165
3968.72000000    1.33816953 2044.29956214    0.00010908 12311.34631756
3973.59300000    1.33837566 2046.19015031    0.00010930 12302.14821651
3978.46600000    1.33858183 2048.07750931    0.00010951 12292.95586549
3983.33900000    1.33878806 2049.96164193    0.00010973 12283.76926146
3988.21200000    1.33899435 2051.84255099    0.00010995 12274.58840141
3993.08500000    1.33920069 2053.72023927    0.00011016 12265.41328231
3997.95800000    1.33940708 2055.59470958    0.00011038 12256.24390115
4002.83100000    1.33961352 2057.46596471    0.00011060 12247.08025489
4007.70400000    1.33982002 2059.33400745    0.00011082 12237.92234054
4012.57700000    1.34002657 2061.19884059    0.00011104 12228.77015506
4017.45000000    1.34023317 2063.06046693    0.00011126 12219.62369544
4022.32300000    1.34043983 2064.91888925    0.00011148 12210.48295867
4027.19600000    1.34064654 2066.77411033    0.00011170 12201.34794174
4032.06900000    1.34085331 2068.62613297    0.00011193 12192.21864163
4036.94200000    1.34106013 2070.47495994    0.00011215 12183.09505533
4041.81500000    1.34126700 2072.32059403    0.00011237 12173.97717985
4046.68800000    1.34147393 2074.16303801    0.00011260 12164.86501216
4051.56100000    1.34168091 2076.00229467    0.00011282 12155.75854926
4056.43400000    1.34188794 2077.83836677    0.00011305 12146.65778815
4061.30700000    1.34209503 2079.67125710    0.00011327 12137.56272583
4066.18000000    1.34230217 2081.50096842    0.00011350 12128.47335929
4071.05300000    1.34250936 2083.32750351    0.00011373 12119.38968553
4075.92600000    1.34271661 2085.15086514    0.00011395 12110.31170156
4080.79900000    1.34292391 2086.97105607    0.00011418 12101.23940437
4085.67200000    1.34313127 2088.78807907    0.00011441 12092.17279097
4090.54500000    1.34333868 2090.60193691    0.00011464 12083.11185836
4095.41800000    1.34354614 2092.41263234    0.00011487 12074.05660356
4100.29100000    1.34375366 2094.22016813    0.00011510 12065.00702356
4105.16400000    1.34396123 2096.02454703    0.00011533 12055.96311537
4110.03700000    1.34416885 2097.82577181    0.00011557 12046.92487601
4114.91000000    1.34437653 2099.62384522    0.00011580 12037.89230249
4119.78300000    1.34458426 2101.41877001    0.00011603 12028.86539182
4124.65600000    1.34479205 2103.21054893    0.00011627 12019.84414102
4129.52900000    1.34499989 2104.99918475    0.00011650 12010.82854709
4134.40200000    1.34520778 2106.78468019    0.00011674 12001.81860706
4139.27500000    1.34541573 2108.56703802    0.00011697 11992.81431795
4144.14800000    1.34562373 2110.34626098    0.00011721 11983.81567677
4149.02100000    1.34583179 2112.12235181    0.00011745 11974.82268054
4153.89400000    1.34603990 2113.89531326    0.00011769 11965.83532629
4158.76700000    1.34624806 2115.66514805    0.00011792 11956.85361104
4163.64000000    1.34645628 2117.43185895    0.00011816 11947.87753182
4168.51300000    1.34666455 2119.19544867    0.00011840 11938.90708565
4173.38600000    1.34687288 2120.95591996    0.00011864 11929.94226956
4178.25900000    1.34708126 2122.71327555    0.00011889 11920.98308057
4183.13200000    1.34728969 2124.46751817    0.00011913 11912.02951573
4188.00500000    1.34749818 2126.21865056    0.00011937 11903.08157205
4192.87800000    1.34770672 2127.96667543    0.00011962 11894.13924657
4197.75100000    1.34791532 2129.71159553    0.00011986 11885.20253633
4202.62400000    1.34812397 2131.45341357    0.00012010 11876.27143836
4207.49700000    1.34833268 2133.19213228    0.00012035 11867.34594970
4212.37000000    1.34854144 2134.92775437    0.00012060 11858.42606739
4217.24300000    1.34875025 2136.66028258    0.00012084 11849.51178846
4222.11600000    1.34895912 2138.38971962    0.00012109 11840.60310996
4226.98900000    1.34916804 2140.11606820    0.00012134 11831.70002893
4231.86200000    1.34937702 2141.83933104    0.00012159 11822.80254240
4236.73500000    1.34958605 2143.55951086    0.00012184 11813.91064744
4241.60800000    1.34979514 2145.27661037    0.00012209 11805.02434108
4246.48100000    1.35000427 2146.99063227    0.00012234 11796.14362036
4251.35400000    1.35021347 2148.70157928    0.00012259 11787.26848235
4256.22700000    1.35042272 2150.40945411    0.00012285 11778.39892408
4261.10000000    1.35063202 2152.11425945    0.00012310 11769.53494261
4265.97300000    1.35084138 2153.81599801    0.00012335 11760.67653500
4270.84600000    1.35105079 2155.51467250    0.00012361 11751.82369829
4275.71900000    1.35126026 2157.21028562    0.00012386 11742.97642954
4280.59200000    1.35146978 2158.90284006    0.00012412 11734.13472581
4285.46500000    1.35167935 2160.59233852    0.00012438 11725.29858416
4290.33800000    1.35188898 2162.27878369    0.00012464 11716.46800164
4295.21100000    1.35209867 2163.96217828    0.00012490 11707.64297531
4300.08400000    1.35230841 2165.64252496    0.00012515 11698.82350224
4304.95700000    1.35251820 2167.31982644    0.00012542 11690.00957950
4309.83000000    1.35272805 2168.99408540    0.00012568 11681.20120414
4314.70300000    1.35293795 2170.66530453    0.00012594 11672.39837322
4319.57600000    1.35314791 2172.33348651    0.00012620 11663.60108383
4324.44900000    1.35335792 2173.99863403    0.00012646 11654.80933302
4329.32200000    1.35356799 2175.66074977    0.00012673 11646.02311787
4334.19500000    1.35377811 2177.31983641    0.00012699 11637.24243545
4339.06800000    1.35398828 2178.97589663    0.00012726 11628.46728282
4343.94100000    1.35419852 2180.62893310    0.00012752 11619.69765707
4348.81400000    1.35440880 2182.27894851    0.00012779 11610.93355526
4353.68700000    1.35461914 2183.92594552    0.00012806 11602.17497448
4358.56000000    1.35482954 2185.56992681    0.00012833 11593.42191180
4363.43300000    1.35503999 2187.21089504    0.00012860 11584.67436430
4368.30600000    1.35525049 2188.84885290    0.00012887 11575.93232906
4373.17900000    1.35546105 2190.48380303    0.00012914 11567.19580316
4378.05200000    1.35567167 2192.11574812    0.00012941 11558.46478369
4382.92500000    1.35588234 2193.74469082    0.00012968 11549.73926773
4387.79800000    1.35609306 2195.37063380    0.00012996 11541.01925236
4392.67100000    1.35630384 2196.99357971    0.00013023 11532.30473467
4397.54400000    1.35651467 2198.61353122    0.00013051 11523.59571175
4402.41700000    1.35672556 2200.23049098    0.00013078 11514.89218069
4407.29000000    1.35693651 2201.84446165    0.00013106 11506.19413858
4412.16300000    1.35714751 2203.45544588    0.00013134 11497.50158251
4417.03600000    1.35735856 2205.06344633    0.00013162 11488.81450957
4421.90900000    1.35756967 2206.66846565    0.00013190 11480.13291686
4426.78200000    1.35778084 2208.27050648    0.00013218 11471.45680148
4431.65500000    1.35799206 2209.86957147    0.00013246 11462.78616052
4436.52800000    1.35820333 2211.46566327    0.00013274 11454.12099108
4441.40100000    1.35841466 2213.05878452    0.00013302 11445.46129026
4446.27400000    1.35862604 2214.64893787    0.00013330 11436.80705516
4451.14700000    1.35883748 2216.23612596    0.00013359 11428.15828289
4456.02000000    1.35904898 2217.82035142    0.00013387 11419.51497054
4460.89300000    1.35926053 2219.40161689    0.00013416 11410.87711522
4465.76600000    1.35947214 2220.97992502    0.00013445 11402.24471404
4470.63900000    1.35968380 2222.55527842    0.00013473 11393.61776411
4475.51200000    1.35989551 2224.12767975    0.00013502 11384.99626253
4480.38500000    1.36010728 2225.69713162    0.00013531 11376.38020642
4485.25800000    1.36031911 2227.26363666    0.00013560 11367.76959288
4490.13100000    1.36053099 2228.82719752    0.00013589 11359.16441903
4495.00400000    1.36074293 2230.38781680    0.00013619 11350.56468199
4499.87700000    1.36095492 2231.94549714    0.00013648 11341.97037886
4504.75000000    1.36116697 2233.50024116    0.00013677 11333.38150677
4509.62300000    1.36137907 2235.05205148    0.00013707 11324.79806283
4514.49600000    1.36159123 2236.60093071    0.00013736 11316.22004417
4519.36900000    1.36180345 2238.14688149    0.00013766 11307.64744790
4524.24200000    1.36201572 2239.68990642    0.00013796 11299.08027114
4529.11500000    1.36222804 2241.23000812    0.00013826 11290.51851102
4533.98800000    1.36244042 2242.76718920    0.00013856 11281.96216466
4538.86100000    1.36265286 2244.30145228    0.00013886 11273.41122919
4543.73400000    1.36286535 2245.83279996    0.00013916 11264.86570173
4548.60700000    1.36307790 2247.36123485    0.00013946 11256.32557941
4553.48000000    1.36329050 2248.88675956    0.00013976 11247.79085937
4558.35300000    1.36350316 2250.40937669    0.00014007 11239.26153873
4563.22600000    1.36371587 2251.92908886    0.00014037 11230.73761463
4568.09900000    1.36392864 2253.44589865    0.00014068 11222.21908420
4572.97200000    1.36414147 2254.95980867    0.00014098 11213.70594456
4577.84500000    1.36435435 2256.47082152    0.00014129 11205.19819287
4582.71800000    1.36456728 2257.97893979    0.00014160 11196.69582626
4587.59100000    1.36478028 2259.48416608    0.00014191 11188.19884186
4592.46400000    1.36499332 2260.98650299    0.00014222 11179.70723681
4597.33700000    1.36520643 2262.48595311    0.00014253 11171.22100827
4602.21000000    1.36541959 2263.98251902    0.00014285 11162.74015336
4607.08300000    1.36563280 2265.47620332    0.00014316 11154.26466923
4611.95600000    1.36584607 2266.96700859    0.00014347 11145.79455303
4616.82900000    1.36605940 2268.45493742    0.00014379 11137.32980190
4621.70200000    1.36627278 2269.93999239    0.00014411 11128.87041300
4626.57500000    1.36648622 2271.42217609    0.00014442 11120.41638346
4631.44800000    1.36669972 2272.90149109    0.00014474 11111.96771044
4636.32100000    1.36691327 2274.37793998    0.00014506 11103.52439110
4641.19400000    1.36712687 2275.85152533    0.00014538 11095.08642258
4646.06700000    1.36734053 2277.32224972    0.00014570 11086.65380204
4650.94000000    1.36755425 2278.79011573    0.00014603 11078.22652663
4655.81300000    1.36776803 2280.25512592    0.00014635 11069.80459351
4660.68600000    1.36798186 2281.71728287    0.00014667 11061.38799984
4665.55900000    1.36819574 2283.17658914    0.00014700 11052.97674277
4670.43200000    1.36840968 2284.63304731    0.00014733 11044.57081947
4675.30500000    1.36862368 2286.08665994    0.00014765 11036.17022710
4680.17800000    1.36883773 2287.53742960    0.00014798 11027.77496283
4685.05100000    1.36905184 2288.98535885    0.00014831 11019.38502380
4689.92400000    1.36926601 2290.43045024    0.00014864 11011.00040720
4694.79700000    1.36948023 2291.87270635    0.00014897 11002.62111019
4699.67000000    1.36969451 2293.31212973    0.00014931 10994.24712993
4704.54300000    1.36990885 2294.74872293    0.00014964 10985.87846360
4709.41600000    1.37012324 2296.18248851    0.00014998 10977.51510836
4714.28900000    1.37033768 2297.61342903    0.00015031 10969.15706139
4719.16200000    1.37055219 2299.04154704    0.00015065 10960.80431986
4724.03500000    1.37076675 2300.46684508    0.00015099 10952.45688095
4728.90800000    1.37098136 2301.88932570    0.00015133 10944.11474182
4733.78100000    1.37119603 2303.30899146    0.00015167 10935.77789967
4738.65400000    1.37141076 2304.72584490    0.00015201 10927.44635166
4743.52700000    1.37162555 2306.13988856    0.00015235 10919.12009497
4748.40000000    1.37184039 2307.55112499    0.00015270 10910.79912679
4753.27300000    1.37205528 2308.95955672    0.00015304 10902.48344430
4758.14600000    1.37227024 2310.36518630    0.00015339 10894.17304468
4763.01900000    1.37248525 2311.76801625    0.00015373 10885.86792511
4767.89200000    1.37270031 2313.16804913    0.00015408 10877.56808279
4772.76500000    1.37291544 2314.56528746    0.00015443 10869.27351489
4777.63800000    1.37313062 2315.95973377    0.00015478 10860.98421861
4782.51100000    1.37334585 2317.35139061    0.00015513 10852.70019114
4787.38400000    1.37356114 2318.74026048    0.00015549 10844.42142966
4792.25700000    1.37377649 2320.12634594    0.00015584 10836.14793137
4797.13000000    1.37399190 2321.50964949    0.00015619 10827.87969347
4802.00300000    1.37420736 2322.89017367    0.00015655 10819.61671314
4806.87600000    1.37442288 2324.26792100    0.00015691 10811.35898759
4811.74900000    1.37463845 2325.64289400    0.00015727 10803.10651400
4816.62200000    1.37485408 2327.01509519    0.00015763 10794.85928959
4821.49500000    1.37506977 2328.38452709    0.00015799 10786.61731154
4826.36800000    1.37528552 2329.75119222    0.00015835 10778.38057706
4831.24100000    1.37550132 2331.11509309    0.00015871 10770.14908336
4836.11400000    1.37571718 2332.47623221    0.00015908 10761.92282763
4840.98700000    1.37593309 2333.83461211    0.00015944 10753.70180708
4845.86000000    1.37614906 2335.19023528    0.00015981 10745.48601891
4850.73300000    1.37636509 2336.54310424    0.00016018 10737.27546034
4855.60600000    1.37658117 2337.89322150    0.00016055 10729.07012857
4860.47900000    1.37679732 2339.24058955    0.00016092 10720.87002081
4865.35200000    1.37701351 2340.58521091    0.00016129 10712.67513428
4870.22500000    1.37722977 2341.92708809    0.00016166 10704.48546618
4875.09800000    1.37744608 2343.26622357    0.00016204 10696.30101372
4879.97100000    1.37766245 2344.60261986    0.00016241 10688.12177414
4884.84400000    1.37787888 2345.93627945    0.00016279 10679.94774462
4889.71700000    1.37809536 2347.26720485    0.00016317 10671.77892241
4894.59000000    1.37831190 2348.59539855    0.00016355 10663.61530471
4899.46300000    1.37852850 2349.92086304    0.00016393 10655.45688875
4904.33600000    1.37874515 2351.24360082    0.00016431 10647.30367174
4909.20900000    1.37896186 2352.56361437    0.00016469 10639.15565091
4914.08200000    1.37917863 2353.88090618    0.00016508 10631.01282348
4918.95500000    1.37939545 2355.19547874    0.00016546 10622.87518668
4923.82800000    1.37961234 2356.50733453    0.00016585 10614.74273773
4928.70100000    1.37982927 2357.81647605    0.00016624 10606.61547387
4933.57400000    1.38004627 2359.12290577    0.00016663 10598.49339231
4938.44700000    1.38026332 2360.42662616    0.00016702 10590.37649029
4943.32000000    1.38048043 2361.72763972    0.00016741 10582.26476504
4948.19300000    1.38069760 2363.02594892    0.00016780 10574.15821379
4953.06600000    1.38091482 2364.32155623    0.00016820 10566.05683378
4957.93900000    1.38113211 2365.61446414    0.00016860 10557.96062223
4962.81200000    1.38134944 2366.90467510    0.00016899 10549.86957640
4967.68500000    1.38156684 2368.19219160    0.00016939 10541.78369351
4972.55800000    1.38178429 2369.47701610    0.00016979 10533.70297080
4977.43100000    1.38200180 2370.75915108    0.00017019 10525.62740551
4982.30400000    1.38221937 2372.03859899    0.00017060 10517.55699489
4987.17700000    1.38243700 2373.31536231    0.00017100 10509.49173617
4992.05000000    1.38265468 2374.58944349    0.00017141 10501.43162660
4996.92300000    1.38287242 2375.86084500    0.00017181 10493.37666343
5001.79600000    1.38309022 2377.12956931    0.00017222 10485.32684389
